2019-11-25 11:44:47,2019-11-25 11:59:46,0
2019-11-25 11:59:46,2019-11-25 12:14:45,0
2019-11-25 12:14:45,2019-11-25 12:29:44,0
2019-11-25 12:29:44,2019-11-25 12:44:43,0
2019-11-25 12:44:43,2019-11-25 12:59:42,0
2019-11-25 12:59:42,2019-11-25 13:14:41,0
2019-11-25 13:14:41,2019-11-25 13:29:40,0
2019-11-25 13:29:40,2019-11-25 13:44:39,0
2019-11-25 13:44:39,2019-11-25 13:59:38,0
2019-11-25 13:59:38,2019-11-25 14:14:37,0
2019-11-25 14:14:37,2019-11-25 14:29:36,0
2019-11-25 14:29:36,2019-11-25 14:44:35,6
2019-11-25 14:44:35,2019-11-25 14:59:34,0
2019-11-25 14:59:34,2019-11-25 15:14:33,5
2019-11-25 15:14:33,2019-11-25 15:29:32,8
2019-11-25 15:29:32,2019-11-25 15:44:31,5
2019-11-25 15:44:31,2019-11-25 15:59:30,5
2019-11-25 15:59:30,2019-11-25 16:14:29,16
2019-11-25 16:14:29,2019-11-25 16:29:28,6
2019-11-25 16:29:28,2019-11-25 16:44:27,0
2019-11-25 16:44:27,2019-11-25 16:59:26,6
2019-11-25 16:59:26,2019-11-25 17:14:25,0
2019-11-25 17:14:25,2019-11-25 17:29:24,0
2019-11-25 17:29:24,2019-11-25 17:44:22,5
2019-11-25 17:44:22,2019-11-25 17:59:21,1
2019-11-25 17:59:21,2019-11-25 18:14:20,8
2019-11-25 18:14:20,2019-11-25 18:29:19,0
2019-11-25 18:29:19,2019-11-25 18:44:18,6
2019-11-25 18:44:18,2019-11-25 18:59:17,0
2019-11-25 18:59:17,2019-11-25 19:14:16,0
2019-11-25 19:14:16,2019-11-25 19:29:15,0
2019-11-25 19:29:15,2019-11-25 19:44:14,4
2019-11-25 19:44:14,2019-11-25 19:59:13,9
2019-11-25 19:59:13,2019-11-25 20:14:12,0
2019-11-25 20:14:12,2019-11-25 20:29:11,0
2019-11-25 20:29:11,2019-11-25 20:44:10,0
2019-11-25 20:44:10,2019-11-25 20:59:09,0
2019-11-25 20:59:09,2019-11-25 21:14:08,0
2019-11-25 21:14:08,2019-11-25 21:29:07,25
2019-11-25 21:29:07,2019-11-25 21:44:06,1
2019-11-25 21:44:06,2019-11-25 21:59:05,3
2019-11-25 21:59:05,2019-11-25 22:14:04,4
2019-11-25 22:14:04,2019-11-25 22:29:03,21
2019-11-25 22:29:03,2019-11-25 22:44:02,6
2019-11-25 22:44:02,2019-11-25 22:59:01,0
2019-11-25 22:59:01,2019-11-25 23:14:00,4
2019-11-25 23:14:00,2019-11-25 23:28:59,2
2019-11-25 23:28:59,2019-11-25 23:43:58,0
2019-11-25 23:43:58,2019-11-25 23:58:57,0
2019-11-25 23:58:57,2019-11-26 00:13:56,0
2019-11-26 00:13:56,2019-11-26 00:28:55,0
2019-11-26 00:28:55,2019-11-26 00:43:54,0
2019-11-26 00:43:54,2019-11-26 00:58:53,0
2019-11-26 00:58:53,2019-11-26 01:13:52,0
2019-11-26 01:13:52,2019-11-26 01:28:51,0
2019-11-26 01:28:51,2019-11-26 01:43:50,0
2019-11-26 01:43:50,2019-11-26 01:58:49,0
2019-11-26 01:58:49,2019-11-26 02:13:48,0
2019-11-26 02:13:48,2019-11-26 02:28:47,0
2019-11-26 02:28:47,2019-11-26 02:43:46,0
2019-11-26 02:43:46,2019-11-26 02:58:45,0
2019-11-26 02:58:45,2019-11-26 03:13:44,0
2019-11-26 03:13:44,2019-11-26 03:28:43,0
2019-11-26 03:28:43,2019-11-26 03:43:42,0
2019-11-26 03:43:42,2019-11-26 03:58:41,0
2019-11-26 03:58:41,2019-11-26 04:13:39,0
2019-11-26 04:13:39,2019-11-26 04:28:38,0
2019-11-26 04:28:38,2019-11-26 04:43:37,0
2019-11-26 04:43:37,2019-11-26 04:58:36,0
2019-11-26 04:58:36,2019-11-26 05:13:35,0
2019-11-26 05:13:35,2019-11-26 05:28:34,0
2019-11-26 05:28:34,2019-11-26 05:43:33,0
2019-11-26 05:43:33,2019-11-26 05:58:32,0
2019-11-26 05:58:32,2019-11-26 06:13:31,0
2019-11-26 06:13:31,2019-11-26 06:28:30,28
2019-11-26 06:28:30,2019-11-26 06:43:29,3
2019-11-26 06:43:29,2019-11-26 06:58:28,14
2019-11-26 06:58:28,2019-11-26 07:13:27,4
2019-11-26 07:13:27,2019-11-26 07:28:26,10
2019-11-26 07:28:26,2019-11-26 07:43:25,12
2019-11-26 07:43:25,2019-11-26 07:58:24,7
2019-11-26 07:58:24,2019-11-26 08:13:23,2
2019-11-26 08:13:23,2019-11-26 08:28:22,0
2019-11-26 08:28:22,2019-11-26 08:43:21,0
2019-11-26 08:43:21,2019-11-26 08:58:20,0
2019-11-26 08:58:20,2019-11-26 09:13:19,0
2019-11-26 09:13:19,2019-11-26 09:28:18,0
2019-11-26 09:28:18,2019-11-26 09:43:17,0
2019-11-26 09:43:17,2019-11-26 09:58:16,0
2019-11-26 09:58:16,2019-11-26 10:13:15,0
2019-11-26 10:13:15,2019-11-26 10:28:14,0
2019-11-26 10:28:14,2019-11-26 10:43:13,0
2019-11-26 10:43:13,2019-11-26 10:58:12,0
2019-11-26 10:58:12,2019-11-26 11:13:11,0
2019-11-26 11:13:11,2019-11-26 11:28:10,0
2019-11-26 11:28:10,2019-11-26 11:43:09,0
2019-11-26 11:43:09,2019-11-26 11:58:08,0
2019-11-26 11:58:08,2019-11-26 12:13:07,0
2019-11-26 12:13:07,2019-11-26 12:28:06,0
2019-11-26 12:28:06,2019-11-26 12:43:05,0
2019-11-26 12:43:05,2019-11-26 12:58:04,0
2019-11-26 12:58:04,2019-11-26 13:13:03,0
2019-11-26 13:13:03,2019-11-26 13:28:02,0
2019-11-26 13:28:02,2019-11-26 13:43:01,0
2019-11-26 13:43:01,2019-11-26 13:58:00,0
2019-11-26 13:58:00,2019-11-26 14:12:59,0
2019-11-26 14:12:59,2019-11-26 14:27:58,0
2019-11-26 14:27:58,2019-11-26 14:42:57,0
2019-11-26 14:42:57,2019-11-26 14:57:56,0
2019-11-26 14:57:56,2019-11-26 15:12:55,6
2019-11-26 15:12:55,2019-11-26 15:27:54,6
2019-11-26 15:27:54,2019-11-26 15:42:53,14
2019-11-26 15:42:53,2019-11-26 15:57:52,2
2019-11-26 15:57:52,2019-11-26 16:12:51,10
2019-11-26 16:12:51,2019-11-26 16:27:50,16
2019-11-26 16:27:50,2019-11-26 16:42:50,9
2019-11-26 16:42:50,2019-11-26 16:57:49,0
2019-11-26 16:57:49,2019-11-26 17:12:48,0
2019-11-26 17:12:48,2019-11-26 17:27:47,0
2019-11-26 17:27:47,2019-11-26 17:42:46,0
2019-11-26 17:42:46,2019-11-26 17:57:45,4
2019-11-26 17:57:45,2019-11-26 18:12:44,11
2019-11-26 18:12:44,2019-11-26 18:27:43,6
2019-11-26 18:27:43,2019-11-26 18:42:42,6
2019-11-26 18:42:42,2019-11-26 18:57:41,0
2019-11-26 18:57:41,2019-11-26 19:12:40,10
2019-11-26 19:12:40,2019-11-26 19:27:39,12
2019-11-26 19:27:39,2019-11-26 19:42:38,9
2019-11-26 19:42:38,2019-11-26 19:57:37,0
2019-11-26 19:57:37,2019-11-26 20:12:36,1
2019-11-26 20:12:36,2019-11-26 20:27:35,12
2019-11-26 20:27:35,2019-11-26 20:42:34,0
2019-11-26 20:42:34,2019-11-26 20:57:33,0
2019-11-26 20:57:33,2019-11-26 21:12:32,0
2019-11-26 21:12:32,2019-11-26 21:27:31,0
2019-11-26 21:27:31,2019-11-26 21:42:30,2
2019-11-26 21:42:30,2019-11-26 21:57:29,4
2019-11-26 21:57:29,2019-11-26 22:12:28,2
2019-11-26 22:12:28,2019-11-26 22:27:27,13
2019-11-26 22:27:27,2019-11-26 22:42:26,4
2019-11-26 22:42:26,2019-11-26 22:57:25,20
2019-11-26 22:57:25,2019-11-26 23:12:24,0
2019-11-26 23:12:24,2019-11-26 23:27:23,0
2019-11-26 23:27:23,2019-11-26 23:42:22,8
2019-11-26 23:42:22,2019-11-26 23:57:21,0
2019-11-26 23:57:21,2019-11-27 00:12:20,0
2019-11-27 00:12:20,2019-11-27 00:27:19,0
2019-11-27 00:27:19,2019-11-27 00:42:19,0
2019-11-27 00:42:19,2019-11-27 00:57:18,0
2019-11-27 00:57:18,2019-11-27 01:12:17,0
2019-11-27 01:12:17,2019-11-27 01:27:16,0
2019-11-27 01:27:16,2019-11-27 01:42:15,0
2019-11-27 01:42:15,2019-11-27 01:57:14,0
2019-11-27 01:57:14,2019-11-27 02:12:13,0
2019-11-27 02:12:13,2019-11-27 02:27:12,0
2019-11-27 02:27:12,2019-11-27 02:42:11,0
2019-11-27 02:42:11,2019-11-27 02:57:10,0
2019-11-27 02:57:10,2019-11-27 03:12:09,0
2019-11-27 03:12:09,2019-11-27 03:27:08,0
2019-11-27 03:27:08,2019-11-27 03:42:07,0
2019-11-27 03:42:07,2019-11-27 03:57:06,0
2019-11-27 03:57:06,2019-11-27 04:12:05,0
2019-11-27 04:12:05,2019-11-27 04:27:04,0
2019-11-27 04:27:04,2019-11-27 04:42:03,0
2019-11-27 04:42:03,2019-11-27 04:57:02,0
2019-11-27 04:57:02,2019-11-27 05:12:01,0
2019-11-27 05:12:01,2019-11-27 05:27:00,0
2019-11-27 05:27:00,2019-11-27 05:41:59,0
2019-11-27 05:41:59,2019-11-27 05:56:58,0
2019-11-27 05:56:58,2019-11-27 06:11:57,0
2019-11-27 06:11:57,2019-11-27 06:26:56,22
2019-11-27 06:26:56,2019-11-27 06:41:55,3
2019-11-27 06:41:55,2019-11-27 06:56:54,4
2019-11-27 06:56:54,2019-11-27 07:11:53,8
2019-11-27 07:11:53,2019-11-27 07:26:52,9
2019-11-27 07:26:52,2019-11-27 07:41:51,13
2019-11-27 07:41:51,2019-11-27 07:56:50,10
2019-11-27 07:56:50,2019-11-27 08:11:49,20
2019-11-27 08:11:49,2019-11-27 08:26:48,4
2019-11-27 08:26:48,2019-11-27 08:41:48,8
2019-11-27 08:41:48,2019-11-27 08:56:47,0
2019-11-27 08:56:47,2019-11-27 09:11:46,0
2019-11-27 09:11:46,2019-11-27 09:26:45,0
2019-11-27 09:26:45,2019-11-27 09:41:44,0
2019-11-27 09:41:44,2019-11-27 09:56:43,1
2019-11-27 09:56:43,2019-11-27 10:11:42,0
2019-11-27 10:11:42,2019-11-27 10:26:41,0
2019-11-27 10:26:41,2019-11-27 10:41:40,0
2019-11-27 10:41:40,2019-11-27 10:56:39,0
2019-11-27 10:56:39,2019-11-27 11:11:38,0
2019-11-27 11:11:38,2019-11-27 11:26:37,0
2019-11-27 11:26:37,2019-11-27 11:41:36,0
2019-11-27 11:41:36,2019-11-27 11:56:35,0
2019-11-27 11:56:35,2019-11-27 12:11:34,0
2019-11-27 12:11:34,2019-11-27 12:26:33,0
2019-11-27 12:26:33,2019-11-27 12:41:32,0
2019-11-27 12:41:32,2019-11-27 12:56:31,0
2019-11-27 12:56:31,2019-11-27 13:11:31,0
2019-11-27 13:11:31,2019-11-27 13:26:30,0
2019-11-27 13:26:30,2019-11-27 13:41:29,0
2019-11-27 13:41:29,2019-11-27 13:56:28,0
2019-11-27 13:56:28,2019-11-27 14:11:27,0
2019-11-27 14:11:27,2019-11-27 14:26:27,0
2019-11-27 14:26:27,2019-11-27 14:41:26,1
2019-11-27 14:41:26,2019-11-27 14:56:25,0
2019-11-27 14:56:25,2019-11-27 15:11:24,0
2019-11-27 15:11:24,2019-11-27 15:26:23,10
2019-11-27 15:26:23,2019-11-27 15:41:23,4
2019-11-27 15:41:23,2019-11-27 15:56:22,3
2019-11-27 15:56:22,2019-11-27 16:11:21,8
2019-11-27 16:11:21,2019-11-27 16:26:20,16
2019-11-27 16:26:20,2019-11-27 16:41:19,1
2019-11-27 16:41:19,2019-11-27 16:56:19,0
2019-11-27 16:56:19,2019-11-27 17:11:18,0
2019-11-27 17:11:18,2019-11-27 17:26:17,2
2019-11-27 17:26:17,2019-11-27 17:41:16,2
2019-11-27 17:41:16,2019-11-27 17:56:15,1
2019-11-27 17:56:15,2019-11-27 18:11:15,4
2019-11-27 18:11:15,2019-11-27 18:26:14,4
2019-11-27 18:26:14,2019-11-27 18:41:13,0
2019-11-27 18:41:13,2019-11-27 18:56:12,0
2019-11-27 18:56:12,2019-11-27 19:11:12,0
2019-11-27 19:11:12,2019-11-27 19:26:11,0
2019-11-27 19:26:11,2019-11-27 19:41:10,0
2019-11-27 19:41:10,2019-11-27 19:56:09,0
2019-11-27 19:56:09,2019-11-27 20:11:08,1
2019-11-27 20:11:08,2019-11-27 20:26:08,6
2019-11-27 20:26:08,2019-11-27 20:41:07,0
2019-11-27 20:41:07,2019-11-27 20:56:06,0
2019-11-27 20:56:06,2019-11-27 21:11:05,0
2019-11-27 21:11:05,2019-11-27 21:26:04,6
2019-11-27 21:26:04,2019-11-27 21:41:04,12
2019-11-27 21:41:04,2019-11-27 21:56:03,5
2019-11-27 21:56:03,2019-11-27 22:11:02,3
2019-11-27 22:11:02,2019-11-27 22:26:01,26
2019-11-27 22:26:01,2019-11-27 22:41:00,0
2019-11-27 22:41:00,2019-11-27 22:56:00,0
2019-11-27 22:56:00,2019-11-27 23:10:59,0
2019-11-27 23:10:59,2019-11-27 23:25:58,6
2019-11-27 23:25:58,2019-11-27 23:40:57,0
2019-11-27 23:40:57,2019-11-27 23:55:56,0
2019-11-27 23:55:56,2019-11-28 00:10:56,0
2019-11-28 00:10:56,2019-11-28 00:25:55,0
2019-11-28 00:25:55,2019-11-28 00:40:54,0
2019-11-28 00:40:54,2019-11-28 00:55:53,0
2019-11-28 00:55:53,2019-11-28 01:10:52,0
2019-11-28 01:10:52,2019-11-28 01:25:52,0
2019-11-28 01:25:52,2019-11-28 01:40:51,0
2019-11-28 01:40:51,2019-11-28 01:55:50,0
2019-11-28 01:55:50,2019-11-28 02:10:49,0
2019-11-28 02:10:49,2019-11-28 02:25:48,0
2019-11-28 02:25:48,2019-11-28 02:40:48,0
2019-11-28 02:40:48,2019-11-28 02:55:47,0
2019-11-28 02:55:47,2019-11-28 03:10:46,0
2019-11-28 03:10:46,2019-11-28 03:25:45,0
2019-11-28 03:25:45,2019-11-28 03:40:44,0
2019-11-28 03:40:44,2019-11-28 03:55:44,0
2019-11-28 03:55:44,2019-11-28 04:10:43,0
2019-11-28 04:10:43,2019-11-28 04:25:42,0
2019-11-28 04:25:42,2019-11-28 04:40:41,0
2019-11-28 04:40:41,2019-11-28 04:55:40,0
2019-11-28 04:55:40,2019-11-28 05:10:40,0
2019-11-28 05:10:40,2019-11-28 05:25:39,0
2019-11-28 05:25:39,2019-11-28 05:40:38,0
2019-11-28 05:40:38,2019-11-28 05:55:37,0
2019-11-28 05:55:37,2019-11-28 06:10:36,0
2019-11-28 06:10:36,2019-11-28 06:25:36,24
2019-11-28 06:25:36,2019-11-28 06:40:35,3
2019-11-28 06:40:35,2019-11-28 06:55:34,6
2019-11-28 06:55:34,2019-11-28 07:10:33,15
2019-11-28 07:10:33,2019-11-28 07:25:33,6
2019-11-28 07:25:33,2019-11-28 07:40:32,15
2019-11-28 07:40:32,2019-11-28 07:55:31,9
2019-11-28 07:55:31,2019-11-28 08:10:30,7
2019-11-28 08:10:30,2019-11-28 08:25:29,0
2019-11-28 08:25:29,2019-11-28 08:40:29,0
2019-11-28 08:40:29,2019-11-28 08:55:28,0
2019-11-28 08:55:28,2019-11-28 09:10:27,0
2019-11-28 09:10:27,2019-11-28 09:25:26,0
2019-11-28 09:25:26,2019-11-28 09:40:25,0
2019-11-28 09:40:25,2019-11-28 09:55:25,0
2019-11-28 09:55:25,2019-11-28 10:10:24,0
2019-11-28 10:10:24,2019-11-28 10:25:23,0
2019-11-28 10:25:23,2019-11-28 10:40:22,0
2019-11-28 10:40:22,2019-11-28 10:55:21,0
2019-11-28 10:55:21,2019-11-28 11:10:21,0
2019-11-28 11:10:21,2019-11-28 11:25:20,0
2019-11-28 11:25:20,2019-11-28 11:40:19,0
2019-11-28 11:40:19,2019-11-28 11:55:18,0
2019-11-28 11:55:18,2019-11-28 12:10:17,0
2019-11-28 12:10:17,2019-11-28 12:25:17,0
2019-11-28 12:25:17,2019-11-28 12:40:16,0
2019-11-28 12:40:16,2019-11-28 12:55:16,0
2019-11-28 12:55:16,2019-11-28 13:10:15,0
2019-11-28 13:10:15,2019-11-28 13:25:14,0
2019-11-28 13:25:14,2019-11-28 13:40:14,0
2019-11-28 13:40:14,2019-11-28 13:55:13,0
2019-11-28 13:55:13,2019-11-28 14:10:12,0
2019-11-28 14:10:12,2019-11-28 14:25:11,0
2019-11-28 14:25:11,2019-11-28 14:40:11,0
2019-11-28 14:40:11,2019-11-28 14:55:10,0
2019-11-28 14:55:10,2019-11-28 15:10:09,0
2019-11-28 15:10:09,2019-11-28 15:25:09,4
2019-11-28 15:25:09,2019-11-28 15:40:08,13
2019-11-28 15:40:08,2019-11-28 15:55:07,0
2019-11-28 15:55:07,2019-11-28 16:10:07,18
2019-11-28 16:10:07,2019-11-28 16:25:06,6
2019-11-28 16:25:06,2019-11-28 16:40:05,2
2019-11-28 16:40:05,2019-11-28 16:55:04,0
2019-11-28 16:55:04,2019-11-28 17:10:04,4
2019-11-28 17:10:04,2019-11-28 17:25:03,12
2019-11-28 17:25:03,2019-11-28 17:40:02,0
2019-11-28 17:40:02,2019-11-28 17:55:02,0
2019-11-28 17:55:02,2019-11-28 18:10:01,0
2019-11-28 18:10:01,2019-11-28 18:25:00,0
2019-11-28 18:25:00,2019-11-28 18:40:00,3
2019-11-28 18:40:00,2019-11-28 18:54:59,0
2019-11-28 18:54:59,2019-11-28 19:09:58,0
2019-11-28 19:09:58,2019-11-28 19:24:57,0
2019-11-28 19:24:57,2019-11-28 19:39:57,0
2019-11-28 19:39:57,2019-11-28 19:54:56,0
2019-11-28 19:54:56,2019-11-28 20:09:55,0
2019-11-28 20:09:55,2019-11-28 20:24:55,0
2019-11-28 20:24:55,2019-11-28 20:39:54,7
2019-11-28 20:39:54,2019-11-28 20:54:53,24
2019-11-28 20:54:53,2019-11-28 21:09:53,11
2019-11-28 21:09:53,2019-11-28 21:24:52,0
2019-11-28 21:24:52,2019-11-28 21:39:51,32
2019-11-28 21:39:51,2019-11-28 21:54:50,11
2019-11-28 21:54:50,2019-11-28 22:09:50,5
2019-11-28 22:09:50,2019-11-28 22:24:49,21
2019-11-28 22:24:49,2019-11-28 22:39:48,6
2019-11-28 22:39:48,2019-11-28 22:54:48,5
2019-11-28 22:54:48,2019-11-28 23:09:47,0
2019-11-28 23:09:47,2019-11-28 23:24:46,0
2019-11-28 23:24:46,2019-11-28 23:39:46,0
2019-11-28 23:39:46,2019-11-28 23:54:45,5
2019-11-28 23:54:45,2019-11-29 00:09:44,1
2019-11-29 00:09:44,2019-11-29 00:24:43,0
2019-11-29 00:24:43,2019-11-29 00:39:43,0
2019-11-29 00:39:43,2019-11-29 00:54:42,0
2019-11-29 00:54:42,2019-11-29 01:09:41,0
2019-11-29 01:09:41,2019-11-29 01:24:41,0
2019-11-29 01:24:41,2019-11-29 01:39:40,0
2019-11-29 01:39:40,2019-11-29 01:54:39,0
2019-11-29 01:54:39,2019-11-29 02:09:39,0
2019-11-29 02:09:39,2019-11-29 02:24:38,0
2019-11-29 02:24:38,2019-11-29 02:39:37,0
2019-11-29 02:39:37,2019-11-29 02:54:36,0
2019-11-29 02:54:36,2019-11-29 03:09:36,0
2019-11-29 03:09:36,2019-11-29 03:24:35,0
2019-11-29 03:24:35,2019-11-29 03:39:34,0
2019-11-29 03:39:34,2019-11-29 03:54:34,0
2019-11-29 03:54:34,2019-11-29 04:09:33,0
2019-11-29 04:09:33,2019-11-29 04:24:32,0
2019-11-29 04:24:32,2019-11-29 04:39:32,0
